date,country,incidence
2012-03-05,Belgium,3.0140943951822114
2012-03-05,Bulgaria,0.765948338867923
2012-03-05,Czechia,2.2498585719337694
2012-03-05,Germany,0.8415449517021573
2012-03-05,Denmark,0.897155414447762
2012-03-05,Estonia,19.08975534396008
2012-03-05,Greece,2.979813551079566
2012-03-05,Spain,2.597119058949884
2012-03-05,Finland,3.898134831583313
2012-03-05,France,2.241119756166171
2012-03-05,Hungary,5.986119791266641
2012-03-05,Ireland,4.356372574408054
2012-03-05,Italy,0.2547075118757123
2012-03-05,Lithuania,3.6052543753783097
2012-03-05,Latvia,0.9845990978315386
2012-03-05,Netherlands,0.5276901105350129
2012-03-05,Norway,2.0864313361289293
2012-03-05,Poland,0.05089593229326342
2012-03-05,Portugal,0.27698052012620783
2012-03-05,Romania,0.7287603192119595
2012-03-05,Sweden,3.676629612007441
2012-03-05,Slovenia,17.20939019066726
2012-03-05,Slovakia,0.359352567415979
2012-03-12,Austria,3.612226337441367
2012-03-12,Belgium,3.0140943951822114
2012-03-12,Bulgaria,0.0
2012-03-12,Czechia,1.3694791307422947
2012-03-12,Germany,0.6662230867642079
2012-03-12,Denmark,0.0
2012-03-12,Estonia,23.428336103951008
2012-03-12,Greece,2.8895161707438217
2012-03-12,Spain,1.6170741310442673
2012-03-12,Finland,2.970007490730143
2012-03-12,France,1.8238078015697117
2012-03-12,Hungary,2.130652807061008
2012-03-12,Ireland,2.662227684360477
2012-03-12,Italy,0.18678550870885566
2012-03-12,Lithuania,0.8319817789334562
2012-03-12,Latvia,3.446096842410385
2012-03-12,Netherlands,0.5276901105350129
2012-03-12,Norway,1.2518588016773575
2012-03-12,Poland,0.07634389843989513
2012-03-12,Portugal,0.8309415603786235
2012-03-12,Romania,0.7743078391627068
2012-03-12,Sweden,3.4603572818893555
2012-03-12,Slovenia,12.292421564762329
2012-03-12,Slovakia,0.359352567415979
2012-03-19,Austria,1.3982811628805292
2012-03-19,Belgium,1.883808996988882
2012-03-19,Bulgaria,1.531896677735846
2012-03-19,Czechia,2.7389582614845893
2012-03-19,Germany,0.6662230867642079
2012-03-19,Denmark,0.7177243315582096
2012-03-19,Estonia,8.677161519981853
2012-03-19,Greece,1.715650226379144
2012-03-19,Spain,0.9800449279056165
2012-03-19,Finland,0.7425018726825358
2012-03-19,France,1.4992318368835766
2012-03-19,Hungary,5.884660133787546
2012-03-19,Ireland,1.210103492891126
2012-03-19,Italy,0.06792200316685659
2012-03-19,Lithuania,1.1093090385779414
2012-03-19,Latvia,2.953797293494616
2012-03-19,Netherlands,0.5276901105350129
2012-03-19,Norway,0.0
2012-03-19,Poland,0.07634389843989513
2012-03-19,Portugal,0.09232684004206929
2012-03-19,Romania,0.31883263965523223
2012-03-19,Sweden,0.7569531554132967
2012-03-19,Slovenia,8.358846664038383
2012-03-19,Slovakia,1.0780577022479372
2012-03-26,Austria,0.9321874419203527
2012-03-26,Belgium,0.8477140486449969
2012-03-26,Bulgaria,0.765948338867923
2012-03-26,Czechia,1.1738392549219667
2012-03-26,Germany,0.4675249731678652
2012-03-26,Denmark,0.0
2012-03-26,Estonia,15.618890735967337
2012-03-26,Greece,1.1738659443646775
2012-03-26,Spain,0.6615303263362912
2012-03-26,Finland,0.5568764045119018
2012-03-26,France,1.1746558721974414
2012-03-26,Hungary,2.637951094456486
2012-03-26,Ireland,1.210103492891126
2012-03-26,Italy,0.06792200316685659
2012-03-26,Lithuania,0.5546545192889707
2012-03-26,Latvia,4.4306959402419235
2012-03-26,Netherlands,0.0
2012-03-26,Norway,0.4172862672257859
2012-03-26,Poland,0.0
2012-03-26,Portugal,0.0
2012-03-26,Romania,0.5921177593597171
2012-03-26,Sweden,0.6488169903542542
2012-03-26,Slovenia,3.9335749007239453
2012-03-26,Slovakia,1.437410269663916
2012-04-02,Austria,0.6991405814402646
2012-04-02,Belgium,1.3186662978922175
2012-04-02,Bulgaria,0.0
2012-04-02,Germany,0.1168812432919663
2012-04-02,Denmark,0.0
2012-04-02,Estonia,6.941729215985482
2012-04-02,Greece,0.9932711836931888
2012-04-02,Spain,0.3675168479646062
2012-04-02,Finland,0.3712509363412679
2012-04-02,France,0.5718719377803333
2012-04-02,Hungary,1.4204352047073385
2012-04-02,Ireland,0.24202069857822522
2012-04-02,Italy,0.08490250395857075
2012-04-02,Lithuania,1.1093090385779414
2012-04-02,Latvia,0.0
2012-04-02,Netherlands,0.2931611725194517
2012-04-02,Norway,0.0
2012-04-02,Poland,0.10179186458652684
2012-04-02,Portugal,0.0
2012-04-02,Romania,0.13664255985224238
2012-04-02,Sweden,0.10813616505904236
2012-04-02,Slovenia,3.441878038133452
2012-04-02,Slovakia,1.0780577022479372
2012-04-09,Austria,0.0
2012-04-09,Belgium,0.09419044984944411
2012-04-09,Bulgaria,0.0
2012-04-09,Czechia,0.1956398758203278
2012-04-09,Germany,0.24545061091312922
2012-04-09,Denmark,0.0
2012-04-09,Estonia,11.28030997597641
2012-04-09,Greece,0.09029738033574443
2012-04-09,Spain,0.1960089855811233
2012-04-09,Finland,0.18562546817063394
2012-04-09,France,0.46367994955162156
2012-04-09,Hungary,0.8116772598327648
2012-04-09,Ireland,0.48404139715645045
2012-04-09,Italy,0.05094150237514245
2012-04-09,Lithuania,0.5546545192889707
2012-04-09,Latvia,0.0
2012-04-09,Netherlands,0.11726446900778066
2012-04-09,Norway,0.20864313361289294
2012-04-09,Poland,0.02544796614663171
2012-04-09,Portugal,0.0
2012-04-09,Romania,0.04554751995074747
2012-04-09,Sweden,0.43254466023616944
2012-04-09,Slovenia,0.49169686259049317
2012-04-09,Slovakia,0.1796762837079895
2012-04-16,Austria,0.0
2012-04-16,Belgium,0.18838089969888822
2012-04-16,Bulgaria,0.0
2012-04-16,Czechia,1.1738392549219667
2012-04-16,Germany,0.1168812432919663
2012-04-16,Denmark,0.0
2012-04-16,Estonia,7.809445367983669
2012-04-16,Greece,0.09029738033574443
2012-04-16,Spain,0.416519094359887
2012-04-16,Finland,0.18562546817063394
2012-04-16,France,0.24729597309419815
2012-04-16,Hungary,0.7102176023536693
2012-04-16,Ireland,0.24202069857822522
2012-04-16,Lithuania,0.0
2012-04-16,Latvia,0.0
2012-04-16,Netherlands,0.2931611725194517
2012-04-16,Norway,0.20864313361289294
2012-04-16,Poland,0.05089593229326342
2012-04-16,Portugal,0.0
2012-04-16,Romania,0.04554751995074747
2012-04-16,Sweden,0.10813616505904236
2012-04-16,Slovenia,0.9833937251809863
2012-04-16,Slovakia,0.359352567415979
2012-04-23,Austria,0.0
2012-04-23,Belgium,0.09419044984944411
2012-04-23,Bulgaria,0.0
2012-04-23,Czechia,0.0
2012-04-23,Germany,0.07012874597517978
2012-04-23,Denmark,0.0
2012-04-23,Estonia,2.6031484559945564
2012-04-23,Greece,0.0
2012-04-23,Spain,0.5145235871504487
2012-04-23,Finland,1.2993782771944375
2012-04-23,France,0.12364798654709908
2012-04-23,Hungary,0.2029193149581912
2012-04-23,Ireland,0.0
2012-04-23,Italy,0.0
2012-04-23,Lithuania,0.0
2012-04-23,Latvia,0.0
2012-04-23,Netherlands,0.05863223450389033
2012-04-23,Norway,0.20864313361289294
2012-04-23,Poland,0.05089593229326342
2012-04-23,Portugal,0.0
2012-04-23,Romania,0.04554751995074747
2012-04-23,Sweden,0.10813616505904236
2012-04-23,Slovenia,0.0
2012-04-23,Slovakia,0.0
2012-04-30,Austria,0.0
2012-04-30,Belgium,0.0
2012-04-30,Bulgaria,0.0
2012-04-30,Czechia,0.0978199379101639
2012-04-30,Germany,0.04675249731678652
2012-04-30,Denmark,0.5382932486686572
2012-04-30,Estonia,1.7354323039963706
2012-04-30,Greece,0.0
2012-04-30,Spain,0.3430157247669658
2012-04-30,Finland,0.18562546817063394
2012-04-30,France,0.03091199663677477
2012-04-30,Hungary,0.2029193149581912
2012-04-30,Ireland,0.0
2012-04-30,Lithuania,0.0
2012-04-30,Latvia,0.0
2012-04-30,Netherlands,0.175896703511671
2012-04-30,Norway,0.20864313361289294
2012-04-30,Poland,0.0
2012-04-30,Portugal,0.0
2012-04-30,Romania,0.0
2012-04-30,Sweden,0.0
2012-04-30,Slovenia,0.0
2012-04-30,Slovakia,0.1796762837079895
2012-05-07,Austria,0.0
2012-05-07,Belgium,0.0
2012-05-07,Bulgaria,0.0
2012-05-07,Germany,0.01168812432919663
2012-05-07,Denmark,0.0
2012-05-07,Estonia,1.7354323039963706
2012-05-07,Greece,0.0
2012-05-07,Spain,0.3185146015693254
2012-05-07,Finland,0.3712509363412679
2012-05-07,France,0.06182399327354954
2012-05-07,Hungary,0.0
2012-05-07,Ireland,0.24202069857822522
2012-05-07,Lithuania,0.0
2012-05-07,Latvia,0.0
2012-05-07,Netherlands,0.11726446900778066
2012-05-07,Norway,0.20864313361289294
2012-05-07,Poland,0.0
2012-05-07,Portugal,0.0
2012-05-07,Romania,0.0
2012-05-07,Sweden,0.0
2012-05-07,Slovenia,0.0
2012-05-07,Slovakia,0.359352567415979
2012-05-14,Austria,0.0
2012-05-14,Belgium,0.0
2012-05-14,Bulgaria,0.0
2012-05-14,Germany,0.0
2012-05-14,Denmark,0.0
2012-05-14,Estonia,0.0
2012-05-14,Greece,0.0
2012-05-14,Spain,0.14700673918584248
2012-05-14,Finland,0.18562546817063394
2012-05-14,France,0.0
2012-05-14,Hungary,0.0
2012-05-14,Ireland,0.0
2012-05-14,Lithuania,0.0
2012-05-14,Latvia,0.0
2012-05-14,Netherlands,0.05863223450389033
2012-05-14,Norway,0.0
2012-05-14,Poland,0.0
2012-05-14,Portugal,0.0
2012-05-14,Romania,0.0
2012-05-14,Sweden,0.0
2012-05-14,Slovenia,0.0
2012-05-14,Slovakia,0.0
2012-05-21,Austria,0.0
2012-05-21,Belgium,0.0
2012-05-21,Bulgaria,0.0
2012-05-21,Germany,0.01168812432919663
2012-05-21,Denmark,0.0
2012-05-21,Estonia,0.0
2012-05-21,Greece,0.0
2012-05-21,Spain,0.0
2012-05-21,Finland,0.0
2012-05-21,France,0.0
2012-05-21,Ireland,0.0
2012-05-21,Lithuania,0.0
2012-05-21,Netherlands,0.05863223450389033
2012-05-21,Norway,0.0
2012-05-21,Poland,0.0
2012-05-21,Portugal,0.0
2012-05-21,Romania,0.0
2012-05-21,Sweden,0.0
2012-05-21,Slovenia,0.0
2012-05-21,Slovakia,0.0
2012-05-28,Austria,0.0
2012-05-28,Belgium,0.0
2012-05-28,Bulgaria,0.0
2012-05-28,Germany,0.0
2012-05-28,Denmark,0.0
2012-05-28,Estonia,0.0
2012-05-28,Greece,0.0
2012-05-28,Spain,0.0
2012-05-28,Finland,0.0
2012-05-28,France,0.0
2012-05-28,Ireland,0.0
2012-05-28,Lithuania,0.0
2012-05-28,Latvia,0.0
2012-05-28,Netherlands,0.0
2012-05-28,Norway,0.0
2012-05-28,Poland,0.0
2012-05-28,Portugal,0.0
2012-05-28,Romania,0.0
2012-05-28,Sweden,0.0
2012-05-28,Slovenia,0.0
2012-05-28,Slovakia,0.0
2012-06-04,Austria,0.0
2012-06-04,Belgium,0.0
2012-06-04,Bulgaria,0.0
2012-06-04,Germany,0.0
2012-06-04,Denmark,0.0
2012-06-04,Greece,0.0
2012-06-04,Spain,0.07350336959292124
2012-06-04,Finland,0.0
2012-06-04,France,0.015455998318387384
2012-06-04,Ireland,0.0
2012-06-04,Lithuania,0.0
2012-06-04,Netherlands,0.0
2012-06-04,Norway,0.0
2012-06-04,Poland,0.0
2012-06-04,Portugal,0.0
2012-06-04,Romania,0.0
2012-06-04,Sweden,0.0
2012-06-04,Slovenia,0.0
2012-06-04,Slovakia,0.0
2012-06-11,Austria,0.0
2012-06-11,Bulgaria,0.0
2012-06-11,Germany,0.0
2012-06-11,Denmark,0.0
2012-06-11,Estonia,0.0
2012-06-11,Greece,0.0
2012-06-11,Spain,0.0
2012-06-11,Finland,0.0
2012-06-11,France,0.015455998318387384
2012-06-11,Ireland,0.0
2012-06-11,Lithuania,0.0
2012-06-11,Latvia,0.0
2012-06-11,Netherlands,0.05863223450389033
2012-06-11,Norway,0.0
2012-06-11,Poland,0.0
2012-06-11,Portugal,0.0
2012-06-11,Romania,0.0
2012-06-11,Sweden,0.0
2012-06-11,Slovenia,0.0
2012-06-11,Slovakia,0.0
2012-06-18,Austria,0.0
2012-06-18,Bulgaria,0.0
2012-06-18,Germany,0.0
2012-06-18,Denmark,0.0
2012-06-18,Greece,0.0
2012-06-18,Spain,0.0
2012-06-18,France,0.0
2012-06-18,Ireland,0.0
2012-06-18,Lithuania,0.0
2012-06-18,Netherlands,0.0
2012-06-18,Norway,0.0
2012-06-18,Poland,0.0
2012-06-18,Portugal,0.0
2012-06-18,Romania,0.0
2012-06-18,Sweden,0.0
2012-06-18,Slovenia,0.0
2012-06-18,Slovakia,0.0
2012-06-25,Austria,0.0
2012-06-25,Bulgaria,0.0
2012-06-25,Germany,0.0
2012-06-25,Denmark,0.0
2012-06-25,Estonia,0.0
2012-06-25,Spain,0.0
2012-06-25,France,0.0
2012-06-25,Ireland,0.24202069857822522
2012-06-25,Lithuania,0.0
2012-06-25,Netherlands,0.0
2012-06-25,Norway,0.0
2012-06-25,Poland,0.0
2012-06-25,Romania,0.0
2012-06-25,Sweden,0.0
2012-06-25,Slovenia,0.0
2012-06-25,Slovakia,0.0
2012-07-02,Austria,0.0
2012-07-02,Bulgaria,0.0
2012-07-02,Germany,0.0
2012-07-02,Denmark,0.0
2012-07-02,Spain,0.0
2012-07-02,France,0.0
2012-07-02,Ireland,0.48404139715645045
2012-07-02,Lithuania,0.0
2012-07-02,Netherlands,0.0
2012-07-02,Norway,0.0
2012-07-02,Poland,0.0
2012-07-02,Portugal,0.0
2012-07-02,Romania,0.0
2012-07-02,Sweden,0.0
2012-07-02,Slovenia,0.0
2012-07-02,Slovakia,0.0
2012-07-09,Austria,0.0
2012-07-09,Bulgaria,0.0
2012-07-09,Germany,0.0
2012-07-09,Denmark,0.0
2012-07-09,Estonia,0.0
2012-07-09,Greece,0.0
2012-07-09,Spain,0.0
2012-07-09,France,0.04636799495516216
2012-07-09,Ireland,0.0
2012-07-09,Lithuania,0.0
2012-07-09,Latvia,0.0
2012-07-09,Netherlands,0.0
2012-07-09,Norway,0.0
2012-07-09,Poland,0.0
2012-07-09,Portugal,0.0
2012-07-09,Romania,0.0
2012-07-09,Sweden,0.0
2012-07-09,Slovenia,0.0
2012-07-09,Slovakia,0.0
2012-07-16,Austria,0.0
2012-07-16,Bulgaria,0.0
2012-07-16,Germany,0.0
2012-07-16,Denmark,0.0
2012-07-16,Spain,0.0
2012-07-16,France,0.0
2012-07-16,Ireland,0.0
2012-07-16,Lithuania,0.0
2012-07-16,Netherlands,0.0
2012-07-16,Norway,0.0
2012-07-16,Poland,0.0
2012-07-16,Portugal,0.0
2012-07-16,Romania,0.0
2012-07-16,Sweden,0.0
2012-07-16,Slovenia,0.0
2012-07-16,Slovakia,0.0
2012-07-23,Austria,0.0
2012-07-23,Bulgaria,0.0
2012-07-23,Germany,0.0
2012-07-23,Denmark,0.0
2012-07-23,Estonia,0.0
2012-07-23,Greece,0.0
2012-07-23,Spain,0.0
2012-07-23,Finland,0.0
2012-07-23,France,0.0
2012-07-23,Ireland,0.0
2012-07-23,Lithuania,0.0
2012-07-23,Netherlands,0.0
2012-07-23,Norway,0.0
2012-07-23,Poland,0.0
2012-07-23,Portugal,0.0
2012-07-23,Romania,0.0
2012-07-23,Sweden,0.0
2012-07-23,Slovenia,0.0
2012-07-23,Slovakia,0.0
2012-07-30,Austria,0.0
2012-07-30,Bulgaria,0.0
2012-07-30,Germany,0.0
2012-07-30,Denmark,0.0
2012-07-30,Greece,0.0
2012-07-30,Spain,0.0
2012-07-30,Finland,0.0
2012-07-30,France,0.0
2012-07-30,Ireland,0.0
2012-07-30,Lithuania,0.0
2012-07-30,Netherlands,0.0
2012-07-30,Norway,0.0
2012-07-30,Poland,0.0
2012-07-30,Portugal,0.0
2012-07-30,Romania,0.0
2012-07-30,Sweden,0.0
2012-07-30,Slovenia,0.0
2012-07-30,Slovakia,0.0
2012-08-06,Austria,0.0
2012-08-06,Bulgaria,0.0
2012-08-06,Germany,0.0
2012-08-06,Denmark,0.0
2012-08-06,Estonia,0.0
2012-08-06,Greece,0.0
2012-08-06,Spain,0.0
2012-08-06,Finland,0.0
2012-08-06,France,0.0
2012-08-06,Ireland,0.24202069857822522
2012-08-06,Lithuania,0.0
2012-08-06,Netherlands,0.0
2012-08-06,Norway,0.0
2012-08-06,Poland,0.0
2012-08-06,Portugal,0.0
2012-08-06,Romania,0.0
2012-08-06,Sweden,0.0
2012-08-06,Slovenia,0.0
2012-08-06,Slovakia,0.0
2012-08-13,Austria,0.0
2012-08-13,Bulgaria,0.0
2012-08-13,Germany,0.0
2012-08-13,Denmark,0.0
2012-08-13,Greece,0.0
2012-08-13,Spain,0.0
2012-08-13,Finland,0.0
2012-08-13,France,0.0
2012-08-13,Ireland,0.0
2012-08-13,Lithuania,0.0
2012-08-13,Netherlands,0.05863223450389033
2012-08-13,Norway,0.0
2012-08-13,Poland,0.0
2012-08-13,Portugal,0.0
2012-08-13,Romania,0.0
2012-08-13,Sweden,0.0
2012-08-13,Slovenia,0.0
2012-08-13,Slovakia,0.0
2012-08-20,Austria,0.0
2012-08-20,Bulgaria,0.0
2012-08-20,Germany,0.0
2012-08-20,Denmark,0.0
2012-08-20,Estonia,0.0
2012-08-20,Greece,0.0
2012-08-20,Spain,0.0
2012-08-20,Finland,0.0
2012-08-20,France,0.0
2012-08-20,Ireland,0.0
2012-08-20,Lithuania,0.0
2012-08-20,Netherlands,0.0
2012-08-20,Norway,0.0
2012-08-20,Poland,0.0
2012-08-20,Portugal,0.0
2012-08-20,Romania,0.0
2012-08-20,Sweden,0.0
2012-08-20,Slovenia,0.0
2012-08-20,Slovakia,0.0
2012-08-27,Austria,0.0
2012-08-27,Belgium,0.0
2012-08-27,Bulgaria,0.0
2012-08-27,Germany,0.0
2012-08-27,Denmark,0.0
2012-08-27,Greece,0.0
2012-08-27,Spain,0.0
2012-08-27,Finland,0.0
2012-08-27,France,0.0
2012-08-27,Ireland,0.0
2012-08-27,Lithuania,0.0
2012-08-27,Netherlands,0.0
2012-08-27,Norway,0.0
2012-08-27,Poland,0.0
2012-08-27,Portugal,0.0
2012-08-27,Romania,0.0
2012-08-27,Sweden,0.0
2012-08-27,Slovenia,0.0
2012-08-27,Slovakia,0.0
2012-09-03,Austria,0.0
2012-09-03,Bulgaria,0.0
2012-09-03,Germany,0.0
2012-09-03,Denmark,0.0
2012-09-03,Estonia,0.0
2012-09-03,Greece,0.0
2012-09-03,Spain,0.0
2012-09-03,Finland,0.0
2012-09-03,France,0.0
2012-09-03,Ireland,0.0
2012-09-03,Lithuania,0.0
2012-09-03,Netherlands,0.0
2012-09-03,Norway,0.0
2012-09-03,Poland,0.0
2012-09-03,Portugal,0.0
2012-09-03,Romania,0.0
2012-09-03,Sweden,0.0
2012-09-03,Slovenia,0.0
2012-09-03,Slovakia,0.0
2012-09-10,Austria,0.0
2012-09-10,Bulgaria,0.0
2012-09-10,Germany,0.0
2012-09-10,Denmark,0.0
2012-09-10,Greece,0.0
2012-09-10,Spain,0.0
2012-09-10,Finland,0.0
2012-09-10,France,0.0
2012-09-10,Ireland,0.0
2012-09-10,Lithuania,0.0
2012-09-10,Netherlands,0.0
2012-09-10,Norway,0.0
2012-09-10,Poland,0.0
2012-09-10,Portugal,0.0
2012-09-10,Romania,0.0
2012-09-10,Sweden,0.0
2012-09-10,Slovenia,0.0
2012-09-10,Slovakia,0.0
2012-09-17,Austria,0.0
2012-09-17,Bulgaria,0.0
2012-09-17,Germany,0.0
2012-09-17,Denmark,0.0
2012-09-17,Estonia,0.0
2012-09-17,Greece,0.0
2012-09-17,Spain,0.0
2012-09-17,Finland,0.0
2012-09-17,France,0.0
2012-09-17,Ireland,0.0
2012-09-17,Lithuania,0.0
2012-09-17,Latvia,0.0
2012-09-17,Netherlands,0.0
2012-09-17,Norway,0.0
2012-09-17,Poland,0.0
2012-09-17,Portugal,0.0
2012-09-17,Romania,0.0
2012-09-17,Sweden,0.0
2012-09-17,Slovenia,0.0
2012-09-17,Slovakia,0.0
2012-09-24,Austria,0.0
2012-09-24,Bulgaria,0.0
2012-09-24,Germany,0.0
2012-09-24,Denmark,0.0
2012-09-24,Greece,0.0
2012-09-24,Spain,0.0
2012-09-24,Finland,0.0
2012-09-24,France,0.0
2012-09-24,Ireland,0.0
2012-09-24,Lithuania,0.0
2012-09-24,Netherlands,0.0
2012-09-24,Norway,0.0
2012-09-24,Poland,0.0
2012-09-24,Portugal,0.0
2012-09-24,Romania,0.0
2012-09-24,Sweden,0.0
2012-09-24,Slovenia,0.0
2012-09-24,Slovakia,0.0
2012-10-01,Austria,0.0
2012-10-01,Belgium,0.0
2012-10-01,Bulgaria,0.0
2012-10-01,Czechia,0.0
2012-10-01,Germany,0.0
2012-10-01,Denmark,0.0
2012-10-01,Estonia,0.0
2012-10-01,Greece,0.0
2012-10-01,Spain,0.0
2012-10-01,Finland,0.0
2012-10-01,France,0.0
2012-10-01,Hungary,0.0
2012-10-01,Ireland,0.0
2012-10-01,Lithuania,0.0
2012-10-01,Latvia,0.0
2012-10-01,Netherlands,0.0
2012-10-01,Norway,0.0
2012-10-01,Poland,0.0
2012-10-01,Portugal,0.0
2012-10-01,Romania,0.0
2012-10-01,Sweden,0.0
2012-10-01,Slovenia,0.0
2012-10-01,Slovakia,0.0
2012-10-08,Austria,0.0
2012-10-08,Belgium,0.0
2012-10-08,Bulgaria,0.0
2012-10-08,Czechia,0.1956398758203278
2012-10-08,Germany,0.0
2012-10-08,Denmark,0.0
2012-10-08,Estonia,0.0
2012-10-08,Greece,0.0
2012-10-08,Spain,0.0
2012-10-08,Finland,0.0
2012-10-08,France,0.03091199663677477
2012-10-08,Hungary,0.0
2012-10-08,Ireland,0.24202069857822522
2012-10-08,Lithuania,0.0
2012-10-08,Latvia,0.0
2012-10-08,Netherlands,0.0
2012-10-08,Norway,0.0
2012-10-08,Poland,0.0
2012-10-08,Portugal,0.0
2012-10-08,Romania,0.0
2012-10-08,Sweden,0.0
2012-10-08,Slovenia,0.0
2012-10-08,Slovakia,0.0
2012-10-15,Austria,0.0
2012-10-15,Belgium,0.0
2012-10-15,Bulgaria,0.0
2012-10-15,Germany,0.0
2012-10-15,Denmark,0.0
2012-10-15,Estonia,0.0
2012-10-15,Greece,0.0
2012-10-15,Spain,0.024501123197640414
2012-10-15,Finland,0.0
2012-10-15,France,0.06182399327354954
2012-10-15,Hungary,0.0
2012-10-15,Ireland,0.24202069857822522
2012-10-15,Lithuania,0.0
2012-10-15,Latvia,0.0
2012-10-15,Netherlands,0.0
2012-10-15,Norway,0.0
2012-10-15,Poland,0.0
2012-10-15,Portugal,0.0
2012-10-15,Romania,0.0
2012-10-15,Sweden,0.0
2012-10-15,Slovenia,0.0
2012-10-15,Slovakia,0.0
2012-10-22,Austria,0.0
2012-10-22,Belgium,0.0
2012-10-22,Bulgaria,0.0
2012-10-22,Czechia,0.0
2012-10-22,Germany,0.02337624865839326
2012-10-22,Denmark,0.0
2012-10-22,Estonia,0.0
2012-10-22,Greece,0.0
2012-10-22,Spain,0.024501123197640414
2012-10-22,Finland,0.0
2012-10-22,France,0.15455998318387384
2012-10-22,Hungary,0.0
2012-10-22,Ireland,0.0
2012-10-22,Lithuania,0.0
2012-10-22,Latvia,0.0
2012-10-22,Netherlands,0.0
2012-10-22,Norway,0.0
2012-10-22,Poland,0.0
2012-10-22,Portugal,0.0
2012-10-22,Romania,0.0
2012-10-22,Sweden,0.0
2012-10-22,Slovenia,0.0
2012-10-22,Slovakia,0.0
2012-10-29,Austria,0.0
2012-10-29,Belgium,0.0
2012-10-29,Bulgaria,0.0
2012-10-29,Czechia,0.0
2012-10-29,Germany,0.01168812432919663
2012-10-29,Denmark,0.0
2012-10-29,Estonia,0.0
2012-10-29,Greece,0.0
2012-10-29,Spain,0.0
2012-10-29,Finland,0.0
2012-10-29,France,0.17001598150226124
2012-10-29,Hungary,0.0
2012-10-29,Ireland,0.0
2012-10-29,Lithuania,0.0
2012-10-29,Latvia,0.0
2012-10-29,Netherlands,0.0
2012-10-29,Norway,0.0
2012-10-29,Poland,0.0
2012-10-29,Portugal,0.0
2012-10-29,Romania,0.0
2012-10-29,Sweden,0.10813616505904236
2012-10-29,Slovenia,0.0
2012-10-29,Slovakia,0.0
2012-11-05,Austria,0.11652343024004409
2012-11-05,Belgium,0.09419044984944411
2012-11-05,Bulgaria,0.0
2012-11-05,Czechia,0.2934598137304917
2012-11-05,Germany,0.03506437298758989
2012-11-05,Denmark,0.0
2012-11-05,Estonia,0.0
2012-11-05,Greece,0.0
2012-11-05,Spain,0.04900224639528083
2012-11-05,Finland,0.18562546817063394
2012-11-05,France,0.3400319630045225
2012-11-05,Hungary,0.1014596574790956
2012-11-05,Ireland,0.0
2012-11-05,Lithuania,0.0
2012-11-05,Latvia,0.0
2012-11-05,Netherlands,0.0
2012-11-05,Norway,0.4172862672257859
2012-11-05,Poland,0.0
2012-11-05,Portugal,0.0
2012-11-05,Romania,0.0
2012-11-05,Sweden,0.10813616505904236
2012-11-05,Slovenia,0.0
2012-11-12,Austria,0.0
2012-11-12,Belgium,0.0
2012-11-12,Bulgaria,0.0
2012-11-12,Czechia,0.0978199379101639
2012-11-12,Germany,0.03506437298758989
2012-11-12,Denmark,0.1794310828895524
2012-11-12,Estonia,0.0
2012-11-12,Greece,0.0
2012-11-12,Spain,0.09800449279056166
2012-11-12,Finland,0.18562546817063394
2012-11-12,France,0.29366396804936035
2012-11-12,Hungary,0.0
2012-11-12,Ireland,0.24202069857822522
2012-11-12,Italy,0.0
2012-11-12,Lithuania,0.0
2012-11-12,Latvia,0.0
2012-11-12,Netherlands,0.0
2012-11-12,Norway,0.0
2012-11-12,Poland,0.0
2012-11-12,Portugal,0.0
2012-11-12,Romania,0.0
2012-11-12,Sweden,0.10813616505904236
2012-11-12,Slovenia,0.0
2012-11-12,Slovakia,0.0
2012-11-19,Austria,0.0
2012-11-19,Belgium,0.09419044984944411
2012-11-19,Bulgaria,0.0
2012-11-19,Czechia,0.0
2012-11-19,Germany,0.04675249731678652
2012-11-19,Denmark,0.1794310828895524
2012-11-19,Estonia,0.0
2012-11-19,Greece,0.0
2012-11-19,Spain,0.04900224639528083
2012-11-19,Finland,0.18562546817063394
2012-11-19,France,0.5100479445067838
2012-11-19,Hungary,0.0
2012-11-19,Ireland,0.48404139715645045
2012-11-19,Italy,0.0
2012-11-19,Lithuania,0.0
2012-11-19,Latvia,0.0
2012-11-19,Netherlands,0.175896703511671
2012-11-19,Norway,0.0
2012-11-19,Poland,0.0
2012-11-19,Portugal,0.0
2012-11-19,Romania,0.0
2012-11-19,Sweden,0.0
2012-11-19,Slovenia,0.0
2012-11-19,Slovakia,0.0
2012-11-26,Austria,0.0
2012-11-26,Belgium,0.09419044984944411
2012-11-26,Bulgaria,0.0
2012-11-26,Germany,0.10519311896276966
2012-11-26,Denmark,0.1794310828895524
2012-11-26,Estonia,0.0
2012-11-26,Greece,0.0
2012-11-26,Spain,0.1715078623834829
2012-11-26,Finland,0.0
2012-11-26,France,1.035551887331955
2012-11-26,Hungary,0.0
2012-11-26,Ireland,0.48404139715645045
2012-11-26,Italy,0.08490250395857075
2012-11-26,Lithuania,0.0
2012-11-26,Latvia,0.0
2012-11-26,Netherlands,0.11726446900778066
2012-11-26,Norway,0.4172862672257859
2012-11-26,Poland,0.0
2012-11-26,Portugal,0.0
2012-11-26,Romania,0.0
2012-11-26,Sweden,0.0
2012-11-26,Slovenia,0.0
2012-11-26,Slovakia,0.0
2012-12-03,Austria,0.0
